Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
,,,,,,,,,,
12149,Ragnarok: Hikari to Yami no Koujo,PSP,2011,Role-Playing,GungHo,0.02,0,0.05,0,0.07
,,,,,,,,,,
,,,,,,,,,,
12152,James Bond 007: Blood Stone,DS,2010,Shooter,Activision,0.05,0.01,0,0,0.07
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12157,Cities XL 2012,PC,2011,Strategy,Focus Home Interactive,0.01,0.05,0,0.01,0.07
,,,,,,,,,,
,,,,,,,,,,
12160,Heroes Phantasia,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.07,0,0.07
,,,,,,,,,,
12162,Jewels of the Ages,DS,2011,Puzzle,City Interactive,0.03,0.03,0,0.01,0.07
12163,The Book of Unwritten Tales 2,PS4,2015,Adventure,Nordic Games,0,0.06,0,0.01,0.07
,,,,,,,,,,
,,,,,,,,,,
12166,Future Card Buddy Fight: Yuujou no Bakunetsu Fight,3DS,2015,Action,FuRyu,0,0,0.07,0,0.07
,,,,,,,,,,
12168,Major League Baseball 2K10,PSP,2010,Sports,Take-Two Interactive,0.06,0,0,0,0.07
12169,Penguins of Madagascar,3DS,2014,Action,Namco Bandai Games,0,0.06,0,0,0.07
,,,,,,,,,,
12171,Rapala Pro Bass Fishing 2010,PSP,2010,Sports,Activision,0.06,0,0,0.01,0.07
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12175,My Amusement Park,DS,2010,Misc,Scholastic Inc.,0.06,0,0,0,0.07
,,,,,,,,,,
12177,Winning Post 7 2010,PS3,2010,Sports,Tecmo Koei,0,0,0.07,0,0.07
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12183,Nobunaga no Yabou: Tendou with Power-Up Kit,PS3,2011,Strategy,Tecmo Koei,0,0,0.07,0,0.07
12184,Transformer: Rise of the Dark Spark,WiiU,2014,Action,Activision,0.05,0.01,0,0.01,0.07
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12193,Lucian Bee's: Justice Yellow / Evil Violet,PS2,2010,Adventure,5pb,0,0,0.07,0,0.07
12194,Sly 2: Band of Thieves,PS3,2010,Platform,Sony Computer Entertainment,0,0.05,0,0.02,0.07
12195,Hyperdimension Neptunia Victory,PSV,2014,Role-Playing,Compile Heart,0,0,0.07,0,0.07
,,,,,,,,,,
,,,,,,,,,,
12198,SBK 2011: FIM Superbike World Championship,X360,2011,Racing,Black Bean Games,0,0.06,0,0.01,0.07
12199,Fairy Fencer F: Advent Dark Force,PS4,2015,Role-Playing,Idea Factory International,0.02,0,0.05,0,0.07
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12203,Monster Tale,DS,2011,Platform,Majesco Entertainment,0.06,0,0,0,0.07
,,,,,,,,,,
12205,TRON: Evolution,PC,2010,Action,Disney Interactive Studios,0.06,0,0,0,0.07
,,,,,,,,,,
12207,The Guided Fate Paradox,PS3,2013,Role-Playing,Nippon Ichi Software,0,0,0.06,0,0.07
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12213,MotorStorm RC,PSV,2012,Racing,Sony Computer Entertainment,0,0.05,0,0.02,0.07
,,,,,,,,,,
,,,,,,,,,,
12216,Touch 'N' Play Collection,DS,2010,Misc,O-Games,0.04,0.02,0,0.01,0.07
12217,Mayhem 3D,X360,2011,Racing,Evolved Games,0.06,0,0,0,0.07
12218,One Piece: Unlimited World Red,WiiU,2014,Action,Namco Bandai Games,0,0.04,0.02,0,0.07
,,,,,,,,,,
12220,Gundam Try Age SP,3DS,2014,Strategy,Namco Bandai Games,0,0,0.07,0,0.07
12221,Top Gun,PS3,2011,Simulation,505 Games,0.06,0,0,0.01,0.07
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12229,Pro Evolution Soccer 2015,PC,2014,Sports,Konami Digital Entertainment,0,0.06,0,0.01,0.07
12230,Disney Infinity,PSV,2013,Action,Disney Interactive Studios,0.05,0,0,0.02,0.07
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12234,Chocolatier,DS,2010,Misc,Zoo Games,0.06,0,0,0,0.07
12235,Cosmos Chaos!,DS,2010,Misc,Mentor Interactive,0.06,0,0,0,0.07
12236,Lego Star Wars: The Force Awakens,3DS,2016,Action,Warner Bros. Interactive Entertainment,0.02,0.04,0,0,0.07
12237,12-Sai. Honto no Kimochi,3DS,2014,Adventure,Happinet,0,0,0.07,0,0.07
,,,,,,,,,,
12239,Hasbro Family Game Night Fun Pack,X360,2011,Misc,Electronic Arts,0.06,0,0,0,0.07
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12245,Cardfight!! Vanguard: Lock On Victory!!,3DS,2014,Misc,FuRyu,0,0,0.07,0,0.07
12246,Jewel Quest IV: Heritage,DS,2011,Puzzle,iWin,0,0.05,0,0.01,0.06
12247,Atelier Meruru: Alchemist of Arland 3,PSV,2013,Role-Playing,Gust,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12258,Motion Explosion!,X360,2011,Misc,505 Games,0.05,0.01,0,0,0.06
12259,Genkai Tokki Monster Monpiece,PSV,2013,Strategy,Idea Factory,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12266,The LEGO Movie Videogame,PC,2014,Action,Warner Bros. Interactive Entertainment,0.02,0.04,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12280,Santa Claus Is Comin' to Town!,Wii,2011,Puzzle,Crave Entertainment,0.06,0,0,0,0.06
,,,,,,,,,,
12282,Broken Sword 5: The Serpent's Curse,PS4,2015,Adventure,Revolution Software,0,0.06,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
12285,Western Riding Academy,DS,2010,Simulation,Destineer,0.06,0,0,0,0.06
12286,My Pet Chimp,DS,2010,Simulation,505 Games,0.06,0,0,0,0.06
,,,,,,,,,,
12288,Ikki Tousen: Xross Impact,PSP,2010,Action,Marvelous Interactive,0,0,0.06,0,0.06
12289,Bullet Girls,PSV,2014,Action,D3Publisher,0,0,0.06,0,0.06
12290,Paws & Claws: Marine Rescue,DS,2011,Simulation,THQ,0.06,0,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12295,Pop'n Music Portable 2,PSP,2011,Misc,Konami Digital Entertainment,0,0,0.06,0,0.06
12296,Fist of the North Star: Ken's Rage 2,X360,2012,Fighting,Tecmo Koei,0.03,0.01,0.02,0,0.06
,,,,,,,,,,
12298,Ys vs. Sora no Kiseki: Alternative Saga,PSP,2010,Fighting,Falcom Corporation,0,0,0.06,0,0.06
,,,,,,,,,,
12300,Max & the Magic Marker,DS,2011,Platform,Unknown,0,0.06,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12307,Nicola Kanshuu: Model * Oshare Audition,DS,2010,Misc,Alchemist,0,0,0.06,0,0.06
12308,Rugby 15,PSV,2015,Sports,Bigben Interactive,0,0.05,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12312,Samurai Warriors Chronicles 3,PSV,2014,Action,Tecmo Koei,0,0,0.06,0,0.06
12313,Dynasty Warriors Vs,3DS,2012,Action,Ackkstudios,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12319,The Book of Unwritten Tales: The Critter Chronicles,PC,2011,Action,Crimson Cow,0,0.05,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12328,Legend of Kay,PS4,2015,Action,Nordic Games,0.02,0.03,0,0.01,0.06
12329,Order Up!!,PS3,2011,Action,Funbox Media,0.04,0.01,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12334,Lego Batman 3: Beyond Gotham,PC,2014,Action,Warner Bros. Interactive Entertainment,0,0.06,0,0.01,0.06
12335,Killer Instinct (2013),XOne,2013,Fighting,Microsoft Game Studios,0.03,0.03,0,0.01,0.06
,,,,,,,,,,
12337,Steins;Gate: Senkei Kousoku no Phonogram,PS3,2013,Adventure,5pb,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12341,Ratchet & Clank Collection,PSV,2014,Action,Sony Computer Entertainment,0,0.05,0,0.01,0.06
,,,,,,,,,,
12343,Growlanser IV: Over Reloaded,PSP,2011,Role-Playing,Atlus,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12347,Sherlock Holmes: Crimes & Punishments,X360,2014,Adventure,Focus Home Interactive,0.03,0.03,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12352,Pro Yaky? Spirits 2013,PSV,2013,Sports,Konami Digital Entertainment,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12361,Game Center CX: 3-Choume no Arino,3DS,2014,Action,Namco Bandai Games,0,0,0.06,0,0.06
12362,Age of Empires Online,PC,2011,Strategy,Microsoft Game Studios,0.01,0.04,0,0.01,0.06
,,,,,,,,,,
12364,Meitantei Conan: Aoki Houseki no Rinbukyoku,DS,2011,Adventure,Namco Bandai Games,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
12367,Legend of Kay,DS,2010,Action,JoWood Productions,0.06,0,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
12370,The Amazing Spider-Man 2 (2014),3DS,2014,Action,Activision,0.03,0.03,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
12373,Mega Minis Volume 3,PSP,2011,Misc,Sony Computer Entertainment,0,0.05,0,0.02,0.06
,,,,,,,,,,
12375,Mario vs. Donkey Kong: Tipping Stars,3DS,2015,Puzzle,Nintendo,0,0,0.06,0,0.06
12376,Unchained Blades,PSP,2011,Role-Playing,FuRyu,0,0,0.06,0,0.06
12377,Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,PSP,2011,Fighting,Namco Bandai Games,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12385,Blur,PC,2010,Racing,Activision,0.01,0.04,0,0.01,0.06
12386,Generator Rex: Agent of Providence,X360,2011,Action,Activision,0.05,0.01,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12390,Song of the Deep,PS4,2016,Action,Insomniac Games,0.05,0,0,0.01,0.06
12391,Earth Defense Force 2017 Portable,PSV,2012,Action,D3Publisher,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
12394,Atari's Greatest Hits: Volume 2,DS,2011,Misc,Atari,0.06,0,0,0,0.06
12395,Chuck E. Cheese's Playhouse,DS,2010,Misc,UFO Interactive,0.06,0,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12400,Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!,WiiU,2015,Misc,Namco Bandai Games,0,0,0.06,0,0.06
12401,The Next BIG Thing,PC,2011,Adventure,Focus Home Interactive,0,0.05,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
12404,Valentino Rossi: The Game,PS4,2016,Racing,Namco Bandai Games,0.01,0.05,0,0.01,0.06
12405,Monkey Island: Special Edition Collection,X360,2011,Adventure,Activision,0,0.05,0,0.01,0.06
,,,,,,,,,,
12407,A-Train: City Simulator,3DS,2014,Simulation,ArtDink,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12411,Paws & Claws: Pampered Pets 2,DS,2011,Simulation,THQ,0.06,0,0,0,0.06
,,,,,,,,,,
12413,SpongeBob SquarePants: Plankton's Robotic Revenge,3DS,2013,Shooter,Activision,0,0.06,0,0,0.06
12414,Pro Evolution Soccer 2017,PS3,2016,Sports,Konami Digital Entertainment,0,0.01,0.04,0,0.06
,,,,,,,,,,
,,,,,,,,,,
12417,A New Beginning,PC,2010,Adventure,Deep Silver,0,0.05,0,0.01,0.06
12418,MotoGP 10/11,X360,2011,Racing,Capcom,0,0.05,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12423,Crayon Shin-chan: Arashi o Yobu Kasukabe Eiga Stars!,3DS,2014,Adventure,Namco Bandai Games,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12428,Devil's Third,WiiU,2015,Action,Nintendo,0.04,0.02,0,0.01,0.06
12429,DreamWorks Super Star Kartz,X360,2011,Racing,Activision,0.05,0.01,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12433,Barbie and Her Sisters Puppy Rescue,Wii,2015,Action,Namco Bandai Games,0,0.06,0,0,0.06
12434,Zero Escape: Zero Time Dilemma,3DS,2016,Adventure,Aksys Games,0.04,0,0.01,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12438,Naruto Shippuden: Gekito Ninja Taisen! Special,Wii,2010,Fighting,Takara Tomy,0,0,0.06,0,0.06
12439,Jissen Pachislot Secrets! Fist of the North Star F - Seikimatsu Kyuuseishu Densetsu,PS3,2012,Action,Sega,0,0,0.06,0,0.06
12440,Akai Katana Shin,X360,2011,Shooter,Cave,0.04,0,0.01,0,0.06
,,,,,,,,,,
12442,Terraria,PS4,2014,Action,505 Games,0,0.05,0.01,0.01,0.06
12443,Nicola Kanshuu: Model * Oshare Audition 2,3DS,2011,Action,Alchemist,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12447,Chevrolet Camaro: Wild Ride,Wii,2010,Racing,Storm City Games,0.06,0,0,0,0.06
,,,,,,,,,,
12449,Risen 3: Titan Lords,PS4,2015,Role-Playing,Deep Silver,0,0.05,0,0.01,0.06
12450,Hisshou Pachinko*Pachi-Slot Kouryaku Series Portable Vol. 1: Shinseiki Evangelion - Tamashii no Kiseki,PSP,2010,Misc,D3Publisher,0,0,0.06,0,0.06
12451,Busy Scissors,DS,2010,Simulation,Little Orbit,0.06,0,0,0,0.06
12452,Zero Escape: Zero Time Dilemma,PSV,2016,Adventure,Aksys Games,0.03,0,0.02,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
12455,Champion Jockey: G1 Jockey & Gallop Racer,X360,2011,Sports,Tecmo Koei,0,0.05,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12463,X-Men: Destiny,DS,2011,Action,Activision,0.05,0.01,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12472,Dreamer Series: Zoo Keeper,DS,2010,Simulation,DreamCatcher Interactive,0.06,0,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12476,Super Robot Wars OG Saga Masou Kishin F: Coffin of the End,PS3,2014,Strategy,Namco Bandai Games,0,0,0.06,0,0.06
12477,Hagane no Renkinjutsushi - Fullmetal Alchemist: Yakusoku no Hi e,PSP,2010,Action,Namco Bandai Games,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12481,Dead Rising 2: Off the Record,PC,2011,Action,Capcom,0.04,0.02,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12486,Nazotoki Battle Tore! Densetsu no Makyuu o Fukkatsu Saseyo!,3DS,2014,Action,Namco Bandai Games,0,0,0.06,0,0.06
12487,Inversion,X360,2012,Shooter,Namco Bandai Games,0.03,0.02,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
12490,Odin Sphere: Leifthrasir,PS3,2016,Role-Playing,Nippon Ichi Software,0.01,0.02,0.03,0.01,0.06
12491,Pro Evolution Soccer 2012,PS2,2011,Action,Konami Digital Entertainment,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
12494,EverQuest II: Destiny of Velious,PC,2011,Role-Playing,Sony Online Entertainment,0.06,0,0,0,0.06
12495,Rurouni Kenshin: Meiji Kenyaku Romantan - Kansen,PSP,2012,Action,Namco Bandai Games,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
12498,Remember Me,PC,2013,Action,Capcom,0,0.05,0,0.01,0.06
12499,ICO,PS3,2011,Action,Sony Computer Entertainment,0,0,0.06,0,0.06
,,,,,,,,,,
12501,Eigo de Tabisuru: Little Charo,DS,2011,Misc,Nintendo,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
12504,My Fitness Coach: Club,Wii,2011,Sports,Ubisoft,0,0.05,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12520,The Legend of Heroes VII: The Trail of Blue,PSV,2014,Role-Playing,Nihon Falcom Corporation,0,0,0.06,0,0.06
12521,BlazBlue: Chrono Phantasma Extend,XOne,2015,Action,PQube,0.05,0.01,0,0.01,0.06
12522,Smile PreCure! Let's Go! Marchen World,3DS,2012,Action,Namco Bandai Games,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
12525,Destiny: The Collection,PS4,2016,Shooter,Activision,0.01,0.04,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12529,Digimon All-Star Rumble,X360,2014,Fighting,Namco Bandai Games,0.04,0.01,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
12532,Power Pro Success Legends,PSP,2010,Sports,Konami Digital Entertainment,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
12535,Pheasants Forever Wingshooter,Wii,2010,Shooter,Unknown,0.03,0.02,0,0,0.06
12536,Ivy the Kiwi?,Wii,2010,Puzzle,Rising Star Games,0.04,0.02,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12541,Toriko: Gourmet Battle!,3DS,2013,Role-Playing,Namco Bandai Games,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12547,Darksiders II,XOne,2015,Action,Nordic Games,0.03,0.02,0,0.01,0.06
,,,,,,,,,,
12549,Create,PC,2010,Action,Electronic Arts,0.04,0.01,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12555,Rooms: The Main Building,Wii,2010,Adventure,Hudson Soft,0.06,0,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
12558,Top Gun: Hard Lock,X360,2012,Action,505 Games,0.03,0.02,0,0,0.06
12559,JoJo's Bizarre Adventure: All Star Battle,3DS,2012,Fighting,Take-Two Interactive,0.06,0,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
12562,Genkai Tokki: Moero Crystal,PSV,2015,Role-Playing,Compile Heart,0,0,0.06,0,0.06
,,,,,,,,,,
12564,Disney Planes Fire & Rescue,Wii,2014,Action,Disney Interactive Studios,0,0.05,0,0,0.06
12565,Attack on Titan (KOEI),PS3,2016,Action,Tecmo Koei,0,0,0.06,0,0.06
12566,Satisfashion,DS,2010,Misc,Destineer,0.06,0,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12570,Match 3 Madness,DS,2010,Puzzle,Foreign Media Games,0,0.05,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
12573,DuckTales: Remastered,WiiU,2013,Action,Capcom,0.05,0,0,0,0.06
,,,,,,,,,,
12575,Atelier Sophie: The Alchemist of the Mysterious Book,PSV,2015,Role-Playing,Tecmo Koei,0,0,0.06,0,0.06
12576,Starry ? Sky: In Summer,PSP,2010,Misc,Asgard,0,0,0.06,0,0.06
12577,Imagine: Resort Owner,DS,2010,Strategy,Ubisoft,0.05,0,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12581,TrackMania Turbo,XOne,2016,Action,Ubisoft,0.02,0.03,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
12584,Centipede: Infestation,Wii,2011,Shooter,Atari,0.06,0,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12592,Back to the Future: The Game,Wii,2011,Adventure,Telltale Games,0.05,0,0,0,0.06
12593,Summon Night 6: Lost Borders,PSV,2016,Action,Namco Bandai Games,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12597,Sacred 3,X360,2014,Role-Playing,Deep Silver,0.03,0.03,0,0.01,0.06
12598,I Am In The Movie,PSP,2012,Simulation,Namco Bandai Games,0,0,0.06,0,0.06
12599,Doraemon: Nobita no Uchuu Eiyuuki,3DS,2015,Action,FuRyu,0,0,0.06,0,0.06
,,,,,,,,,,
12601,Jewel Legends: Tree of Life,DS,2011,Puzzle,Rising Star Games,0,0.05,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
12604,Metal Max 4: Gekkou no Diva,3DS,2013,Role-Playing,Kadokawa Shoten,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
12607,pro evolution soccer 2011,PC,2010,Sports,Konami Digital Entertainment,0,0.05,0,0.01,0.06
,,,,,,,,,,
12609,Arcana Heart 3,PSV,2014,Fighting,Arc System Works,0.03,0,0.02,0.01,0.06
12610,Magi: Aratanaru Sekai,3DS,2014,Role-Playing,Namco Bandai Games,0,0,0.06,0,0.06
,,,,,,,,,,
12612,Mahouka Koukou no Rettousei: Out of Order,PSV,2014,Adventure,Namco Bandai Games,0,0,0.06,0,0.06
,,,,,,,,,,
12614,Lord of Magna: Maiden Heaven,3DS,2014,Role-Playing,Marvelous Entertainment,0,0,0.06,0,0.06
,,,,,,,,,,
12616,Dance Sensation!,Wii,2010,Misc,Majesco Entertainment,0.06,0,0,0,0.06
,,,,,,,,,,
12618,Ansatsu Kyoushitsu: Assassin Ikusei Keikaku!!,3DS,2016,Action,Namco Bandai Games,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12623,Petz Bunnyz Bunch,DS,2011,Simulation,Ubisoft,0.05,0,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12627,Steins;Gate: Hiyoku Renri no Darling,PSP,2012,Action,5pb,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12632,Gem Smashers,Wii,2011,Platform,Crave Entertainment,0.05,0,0,0,0.06
12633,Super Robot Wars OG: The Moon Dwellers,PS3,2016,Misc,Namco Bandai Games,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
12636,All Kamen Rider: Rider Generation 2,PSP,2012,Action,Namco Bandai Games,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
12639,Quiz! Hexagon II,DS,2010,Misc,Namco Bandai Games,0,0,0.06,0,0.06
12640,Game of Thrones (Telltale),PS3,2015,Adventure,Telltale Games,0.02,0.03,0,0.01,0.06
12641,Call of Duty: The War Collection,X360,2010,Shooter,Activision,0.05,0,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12645,Jewel Master: Cradle of Persia,DS,2012,Puzzle,Rising Star Games,0,0.05,0,0.01,0.06
12646,Project Setsuna,PS4,2016,Role-Playing,Square Enix,0,0,0.06,0,0.06
12647,Syphon Filter: Logan's Shadow,PS2,2010,Shooter,Sony Computer Entertainment,0.03,0.02,0,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12652,Nendoroid Generation,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12658,Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!,DS,2010,Role-Playing,Marvelous Interactive,0,0,0.06,0,0.06
,,,,,,,,,,
12660,Warriors: Legends of Troy,X360,2011,Action,Tecmo Koei,0,0.04,0.01,0.01,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12666,Vitamin X to Z,PSP,2011,Adventure,D3Publisher,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12673,Gormiti: The Lords of Nature!,DS,2010,Adventure,Konami Digital Entertainment,0.05,0,0,0,0.06
,,,,,,,,,,
12675,Pucca Power Up,DS,2011,Platform,Rising Star Games,0.04,0.02,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12680,The Amazing Spider-Man 2 (2014),WiiU,2014,Action,Activision,0.03,0.02,0,0,0.06
12681,Yomawari,PSV,2015,Adventure,Nippon Ichi Software,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12685,Sumikko Gurashi: Mura o Tsukurundesu,3DS,2016,Misc,Nippon Columbia,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
12690,Murdered: Soul Suspect,PC,2014,Action,Square Enix,0,0.05,0,0.01,0.06
12691,Romance of the Three Kingdoms 13,PS4,2015,Action,Tecmo Koei,0.01,0,0.05,0,0.06
12692,Noddy in Toyland,DS,2011,Misc,GSP,0,0.05,0,0.01,0.06
,,,,,,,,,,
12694,Utawarerumono: Itsuwari no Kamen,PS4,2015,Adventure,Aqua Plus,0,0,0.06,0,0.06
12695,Ride to Hell,X360,2013,Racing,Deep Silver,0.04,0.01,0,0,0.06
,,,,,,,,,,
,,,,,,,,,,
12698,Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,DS,2010,Action,Takara Tomy,0,0,0.06,0,0.06
,,,,,,,,,,
,,,,,,,,,,
